clx,pred_sr,prob
1,tak,0.9972
1,ak,0.0016
1,gak,0.0004
1,aak,0.0004
1,tk,0.0004
1-A,taga,0.9888
1-A,taka,0.0084
1-A,aga,0.0016
1-A,gaga,0.0004
1-A,aaga,0.0004
1-A,tga,0.0004
2,tak,0.9972
2,ak,0.0008
2,tdk,0.0004
2,tk,0.0004
2,takk,0.0004
2,taa,0.0004
2,gak,0.0004
2-A,taka,0.99
2-A,taga,0.0068
2-A,aka,0.0012
2-A,tdka,0.0004
2-A,tka,0.0004
2-A,takka,0.0004
2-A,taaa,0.0004
2-A,gaka,0.0004
3,tat,0.9984
3,at,0.0008
3,ta,0.0004
3,tdt,0.0004
3-A,tada,0.992
3-A,tata,0.0064
3-A,ada,0.0008
3-A,taa,0.0004
3-A,tdda,0.0004
4,tat,0.9972
4,ta,0.0012
4,taa,0.0004
4,ttt,0.0004
4,tt,0.0004
4,at,0.0004
4-A,tata,0.9892
4-A,tada,0.0076
4-A,taa,0.0008
4-A,tta,0.0008
4-A,tdta,0.0004
4-A,taaa,0.0004
4-A,ttta,0.0004
4-A,ata,0.0004
5,kak,0.7004
5,ka,0.0536
5,ak,0.0492
5,kk,0.048
5,,0.0344
5,kat,0.0116
5,k,0.0116
5,a,0.0088
5,kgk,0.0084
5,ktk,0.008
5,dak,0.0072
5,aak,0.006
5,kaa,0.006
5,tak,0.0052
5,kkk,0.0052
5,kdk,0.004
5,gak,0.0036
5,t,0.0028
5,aa,0.0028
5,kagk,0.0016
5,at,0.0016
5,kt,0.0012
5,ktak,0.0012
5,gkak,0.0008
5,akt,0.0008
5,kadk,0.0008
5,ga,0.0008
5,kkak,0.0008
5,ta,0.0008
5,akak,0.0008
5,dk,0.0008
5,kdak,0.0008
5,kagt,0.0008
5,taa,0.0008
5,kgt,0.0004
5,kaak,0.0004
5,tk,0.0004
5,katk,0.0004
5,da,0.0004
5,kgak,0.0004
5,atk,0.0004
5,kka,0.0004
5,gk,0.0004
5,kdt,0.0004
5,gt,0.0004
5,akatk,0.0004
5,aaak,0.0004
5,aka,0.0004
5,att,0.0004
5,ktaa,0.0004
5,gkk,0.0004
5,ggk,0.0004
5,dgk,0.0004
5,gat,0.0004
5,kag,0.0004
5,kakk,0.0004
5-A,kaga,0.746
5-A,kaa,0.0536
5-A,aga,0.0504
5-A,kga,0.048
5-A,kgga,0.0084
5-A,ktga,0.008
5-A,daga,0.0072
5-A,kata,0.0068
5-A,kaka,0.0068
5-A,aaga,0.006
5-A,taga,0.0056
5-A,aa,0.0052
5-A,kaaa,0.0052
5-A,kada,0.0048
5-A,ka,0.0048
5-A,kkga,0.0044
5-A,kdga,0.0044
5-A,gaga,0.004
5-A,aaa,0.0024
5-A,ga,0.002
5-A,ktaga,0.0012
5-A,ada,0.0012
5-A,kda,0.0008
5-A,aka,0.0008
5-A,gkaga,0.0008
5-A,kadga,0.0008
5-A,kkaga,0.0008
5-A,taa,0.0008
5-A,kagka,0.0008
5-A,kdaga,0.0008
5-A,tga,0.0004
5-A,katga,0.0004
5-A,kgaga,0.0004
5-A,kagk,0.0004
5-A,gga,0.0004
5-A,dga,0.0004
5-A,ta,0.0004
5-A,a,0.0004
5-A,ata,0.0004
5-A,kagt,0.0004
5-A,kggaa,0.0004
5-A,akaka,0.0004
5-A,kta,0.0004
5-A,kagga,0.0004
5-A,akaga,0.0004
5-A,kagta,0.0004
5-A,kagda,0.0004
5-A,kakga,0.0004
6,kat,0.7104
6,ka,0.0564
6,at,0.056
6,kt,0.0368
6,,0.0228
6,k,0.0132
6,kak,0.0112
6,t,0.01
6,dat,0.008
6,gat,0.0072
6,ktt,0.006
6,aat,0.0052
6,a,0.0048
6,kdt,0.0048
6,kgt,0.0048
6,tat,0.0048
6,kaa,0.004
6,kkt,0.0036
6,kk,0.002
6,gkat,0.0016
6,ga,0.0016
6,tt,0.0016
6,ak,0.0012
6,dkat,0.0012
6,kkat,0.0012
6,katt,0.0012
6,da,0.0012
6,kaat,0.0012
6,akat,0.0008
6,tkat,0.0008
6,kka,0.0008
6,kadk,0.0008
6,tak,0.0008
6,aa,0.0008
6,kaakt,0.0004
6,dktak,0.0004
6,kada,0.0004
6,kta,0.0004
6,ta,0.0004
6,kgdt,0.0004
6,ggt,0.0004
6,dkt,0.0004
6,dgt,0.0004
6,taa,0.0004
6,dttt,0.0004
6,ktat,0.0004
6,kgk,0.0004
6,gk,0.0004
6,dt,0.0004
6,aakk,0.0004
6,adt,0.0004
6,atgt,0.0004
6,dk,0.0004
6,ddt,0.0004
6,gtt,0.0004
6,ktadk,0.0004
6,kagt,0.0004
6,kgat,0.0004
6,kd,0.0004
6,kakk,0.0004
6,dkdat,0.0004
6,kttt,0.0004
6-A,kada,0.7552
6-A,ada,0.0568
6-A,kaa,0.0552
6-A,kda,0.0356
6-A,dada,0.0076
6-A,gada,0.0076
6-A,ka,0.0068
6-A,ktda,0.0064
6-A,kaka,0.0056
6-A,kata,0.0056
6-A,aada,0.0056
6-A,kaga,0.0052
6-A,da,0.0048
6-A,kgda,0.0048
6-A,tada,0.0048
6-A,kdda,0.004
6-A,kaaa,0.0036
6-A,kkda,0.0036
6-A,gkada,0.0016
6-A,dkada,0.0012
6-A,kkada,0.0012
6-A,gaa,0.0012
6-A,aa,0.0012
6-A,katda,0.0012
6-A,kta,0.0008
6-A,akada,0.0008
6-A,tkada,0.0008
6-A,aka,0.0008
6-A,tda,0.0008
6-A,aaa,0.0008
6-A,aga,0.0004
6-A,taa,0.0004
6-A,kadka,0.0004
6-A,kgdta,0.0004
6-A,kka,0.0004
6-A,taaa,0.0004
6-A,ktada,0.0004
6-A,kga,0.0004
6-A,kgka,0.0004
6-A,taga,0.0004
6-A,kadga,0.0004
6-A,ddda,0.0004
6-A,gtda,0.0004
6-A,kagda,0.0004
6-A,kaata,0.0004
6-A,kaada,0.0004
6-A,kgada,0.0004
6-A,taka,0.0004
6-A,ata,0.0004
6-A,kakka,0.0004
6-A,aadda,0.0004
6-A,kkaa,0.0004
7,kak,0.6952
7,ka,0.06
7,ak,0.0564
7,kk,0.0476
7,,0.0276
7,kat,0.0132
7,k,0.012
7,aak,0.0084
7,kaa,0.0076
7,gak,0.0068
7,kkk,0.006
7,tak,0.006
7,kdk,0.0052
7,kgk,0.0052
7,a,0.0048
7,ktk,0.0044
7,dak,0.0044
7,t,0.0028
7,kakk,0.0016
7,kakt,0.0016
7,ta,0.0012
7,akak,0.0012
7,kt,0.0012
7,kaka,0.0012
7,gk,0.0012
7,kkak,0.0012
7,gkak,0.0008
7,at,0.0008
7,katk,0.0008
7,tt,0.0008
7,gkk,0.0008
7,tk,0.0008
7,dk,0.0008
7,kagak,0.0004
7,kdak,0.0004
