clxs,mhyp,urs,pred_srs,obs_srs,prob
1.1-A.2.2-A.3.3-A.4.4-A.5.5-A.6.6-A.7.7-A.8.8-A,,.-kaka.t.t-kaka.t.t-kaka..-kaka..-kaka..-kaka..-kaka..-kaka,.kaka.t.tkaka.t.tkaka..kaka..kaka..kaka..kaka..kaka,tak.taga.tak.taka.tat.tada.tat.tata..kaga..kada..kaka..kata,0.0008
1.1-A.2.2-A.3.3-A.4.4-A.5.5-A.6.6-A.7.7-A.8.8-A,final devoicing,t.t-kada..-kada..-kada..-kada..-kada..-kada..-kada..-kada,t.tkada..kada..kada..kada..kada..kada..kada..kada,tak.taga.tak.taka.tat.tada.tat.tata..kaga..kada..kaka..kata,0.0008
1.1-A.2.2-A.3.3-A.4.4-A.5.5-A.6.6-A.7.7-A.8.8-A,intervocalic voicing,ta.ta-kaa..-kaa.t.t-kaa..-kaa..-kaa..-kaa..-kaa..-kaa,ta.tagaa..kaa.t.tkaa..kaa..kaa..kaa..kaa..kaa,tak.taga.tak.taka.tat.tada.tat.tata..kaga..kada..kaka..kata,0.0008
1.1-A.2.2-A.3.3-A.4.4-A.5.5-A.6.6-A.7.7-A.8.8-A,final devoicing,.-taka..-taka..-taka..-taka..-taka..-taka..-taka..-taka,.taka..taka..taka..taka..taka..taka..taka..taka,tak.taga.tak.taka.tat.tada.tat.tata..kaga..kada..kaka..kata,0.0008
1.1-A.2.2-A.3.3-A.4.4-A.5.5-A.6.6-A.7.7-A.8.8-A,final devoicing,.-kaka.t.t-kaka.t.t-kaka..-kaka..-kaka..-kaka.t.t-kaka..-kaka,.kaka.t.tkaka.t.tkaka..kaka..kaka..kaka.t.tkaka..kaka,tak.taga.tak.taka.tat.tada.tat.tata..kaga..kada..kaka..kata,0.0004
1.1-A.2.2-A.3.3-A.4.4-A.5.5-A.6.6-A.7.7-A.8.8-A,final devoicing,a.-tata..-tata.tt.tt-tata..-tata..-tata..-tata.ga.ga-tata..-tata,a.tata..tata.tt.tttata..tata..tata..tata.ga.gatata..tata,tak.taga.tak.taka.tat.tada.tat.tata..kaga..kada..kaka..kata,0.0004
1.1-A.2.2-A.3.3-A.4.4-A.5.5-A.6.6-A.7.7-A.8.8-A,final devoicing.intervocalic voicing,d.d-aa.t.t-aa.tk.tk-aa.td.td-aa..-aa..-aa..-aa.k.k-aa,t.daa.t.taa.tk.tkaa.tt.tdaa..aa..aa..aa.k.kaa,tak.taga.tak.taka.tat.tada.tat.tata..kaga..kada..kaka..kata,0.0004
1.1-A.2.2-A.3.3-A.4.4-A.5.5-A.6.6-A.7.7-A.8.8-A,final devoicing,t.t-aga.k.k-aga.tt.tt-aga..-aga.d.d-aga.k.k-aga.k.k-aga.k.k-aga,t.taga.k.kaga.tt.ttaga..aga.t.daga.k.kaga.k.kaga.k.kaga,tak.taga.tak.taka.tat.tada.tat.tata..kaga..kada..kaka..kata,0.0004
1.1-A.2.2-A.3.3-A.4.4-A.5.5-A.6.6-A.7.7-A.8.8-A,final devoicing,t.t-ada.t.t-ada..-ada.t.t-ada..-ada.g.g-ada..-ada.k.k-ada,t.tada.t.tada..ada.t.tada..ada.k.gada..ada.k.kada,tak.taga.tak.taka.tat.tada.tat.tata..kaga..kada..kaka..kata,0.0004
1.1-A.2.2-A.3.3-A.4.4-A.5.5-A.6.6-A.7.7-A.8.8-A,final devoicing.intervocalic voicing,t.t-aka.a.a-aka.tat.tat-aka..-aka..-aka..-aka.k.k-aka.k.k-aka,t.taga.a.aaga.tat.tadaka..aga..aga..aga.k.kaga.k.kaga,tak.taga.tak.taka.tat.tada.tat.tata..kaga..kada..kaka..kata,0.0004
