clx,pred_sr,prob
1,tak,0.9928
1,ta,0.0024
1,tk,0.002
1,ak,0.0012
1,tdk,0.0004
1,gak,0.0004
1,kak,0.0004
1,atak,0.0004
1-A,taga,0.9792
1-A,taka,0.0124
1-A,taa,0.0032
1-A,tga,0.0024
1-A,aga,0.0016
1-A,tdga,0.0004
1-A,gaga,0.0004
1-A,kaga,0.0004
2,tak,0.9916
2,ak,0.002
2,ta,0.002
2,tk,0.0016
2,kak,0.0004
2,ttk,0.0004
2,tkk,0.0004
2,aak,0.0004
2,takk,0.0004
2,gtak,0.0004
2,tat,0.0004
2-A,taka,0.984
2-A,taga,0.0076
2-A,tka,0.002
2-A,taa,0.002
2-A,aka,0.0012
2-A,kaka,0.0004
2-A,ttka,0.0004
2-A,tkka,0.0004
2-A,takga,0.0004
2-A,aaka,0.0004
2-A,takka,0.0004
2-A,taaa,0.0004
2-A,tada,0.0004
3,tat,0.9924
3,tt,0.0024
3,ta,0.0016
3,at,0.0012
3,ttt,0.0008
3,tdt,0.0004
3,tkt,0.0004
3,tak,0.0004
3,aat,0.0004
3-A,tada,0.9816
3-A,tata,0.01
3-A,tda,0.0024
3-A,ada,0.002
3-A,taa,0.0016
3-A,aa,0.0004
3-A,tdda,0.0004
3-A,ttda,0.0004
3-A,tkda,0.0004
3-A,taka,0.0004
3-A,aada,0.0004
4,tat,0.99
4,ta,0.0028
4,at,0.0024
4,tt,0.002
4,tgt,0.0008
4,kat,0.0008
4,tkt,0.0008
4,aat,0.0004
4-A,tata,0.9732
4-A,tada,0.0164
4-A,ata,0.0028
4-A,taa,0.002
4-A,tta,0.0012
4-A,kata,0.0008
4-A,aata,0.0008
4-A,tdta,0.0008
4-A,aaa,0.0004
4-A,tgta,0.0004
4-A,aa,0.0004
4-A,tatta,0.0004
4-A,tkta,0.0004
5,kak,0.4972
5,,0.13
5,k,0.0672
5,ka,0.0632
5,kk,0.0596
5,ak,0.0488
5,a,0.0256
5,kat,0.0104
5,kkk,0.0084
5,t,0.008
5,ktk,0.0076
5,kgk,0.0068
5,kdk,0.006
5,at,0.0048
5,aak,0.0048
5,dak,0.004
5,kaa,0.004
5,tak,0.004
5,gak,0.0036
5,ga,0.0024
5,kt,0.0024
5,kagk,0.002
5,tkak,0.0016
5,akak,0.0016
5,ktak,0.0016
5,gk,0.0016
5,ta,0.0016
5,tk,0.0012
5,kagt,0.0012
5,kda,0.0008
5,gka,0.0008
5,gt,0.0008
5,dk,0.0008
5,kakk,0.0008
5,aa,0.0008
5,kdgk,0.0004
5,kaak,0.0004
5,kdak,0.0004
5,kddk,0.0004
5,gadk,0.0004
5,atk,0.0004
5,gdda,0.0004
5,ddk,0.0004
5,dkak,0.0004
5,ttk,0.0004
5,tdagk,0.0004
5,akk,0.0004
5,kadk,0.0004
5,tdk,0.0004
5,dtk,0.0004
5,taga,0.0004
5,da,0.0004
5,adak,0.0004
5,kta,0.0004
5,aga,0.0004
5,taa,0.0004
5,akaga,0.0004
5,katk,0.0004
5,gaa,0.0004
5,ggk,0.0004
5,kaatk,0.0004
5,kkt,0.0004
5,dka,0.0004
5,dgk,0.0004
5,ktdk,0.0004
5,kgak,0.0004
5,dat,0.0004
5,gkak,0.0004
5,dkat,0.0004
5,agk,0.0004
5-A,kaga,0.6928
5-A,kga,0.066
5-A,kaa,0.066
5-A,aga,0.0632
5-A,kkga,0.0084
5-A,ka,0.008
5-A,aa,0.008
5-A,kaka,0.0076
5-A,ga,0.0072
5-A,ktga,0.0068
5-A,kgga,0.0064
5-A,kata,0.0064
5-A,kdga,0.006
5-A,daga,0.0048
5-A,kada,0.004
5-A,aaga,0.004
5-A,a,0.0036
5-A,kaaa,0.0036
5-A,taga,0.0036
5-A,gaga,0.0028
5-A,tkaga,0.002
5-A,akaga,0.0016
5-A,kagka,0.0012
5-A,dga,0.0012
5-A,kagda,0.0012
5-A,kagga,0.0008
5-A,kka,0.0008
5-A,ktaga,0.0008
5-A,taa,0.0008
5-A,gga,0.0008
5-A,kdaa,0.0004
5-A,aka,0.0004
5-A,ktka,0.0004
5-A,kdaga,0.0004
5-A,kta,0.0004
5-A,kkka,0.0004
5-A,kaaga,0.0004
5-A,dkaga,0.0004
5-A,agk,0.0004
5-A,ata,0.0004
5-A,ttga,0.0004
5-A,tdga,0.0004
5-A,dtga,0.0004
5-A,agaa,0.0004
5-A,katga,0.0004
5-A,kdatga,0.0004
5-A,kkda,0.0004
5-A,ada,0.0004
5-A,kkgat,0.0004
5-A,kakga,0.0004
5-A,gaa,0.0004
5-A,dkada,0.0004
5-A,agga,0.0004
5-A,gkaa,0.0004
6,kat,0.4964
6,,0.1268
6,at,0.0596
6,kt,0.0592
6,ka,0.0548
6,k,0.038
6,t,0.0284
6,a,0.022
6,kak,0.012
6,kkt,0.0076
6,tat,0.0076
6,kaa,0.0068
6,gat,0.0064
6,aat,0.006
6,kdt,0.0056
6,kgt,0.0052
6,ktt,0.0052
6,dat,0.004
6,gt,0.0032
6,kk,0.0032
6,tt,0.0032
6,ak,0.0032
6,ga,0.0024
6,da,0.002
6,ta,0.002
6,kkat,0.002
6,kdat,0.0016
6,dt,0.0016
6,kadk,0.0016
6,kaat,0.0016
6,kadt,0.0016
6,akat,0.0012
6,kagt,0.0012
6,kakt,0.0012
6,ktk,0.0008
6,tka,0.0008
6,dkat,0.0008
6,akdt,0.0008
6,kada,0.0008
6,aa,0.0008
6,att,0.0008
6,tk,0.0008
6,kddt,0.0004
6,ktat,0.0004
6,tkak,0.0004
6,taa,0.0004
6,dak,0.0004
6,aka,0.0004
6,ada,0.0004
6,dadk,0.0004
6,kadka,0.0004
6,kaka,0.0004
6,adk,0.0004
6,kkkt,0.0004
6,dka,0.0004
6,kgat,0.0004
6,aak,0.0004
6,gka,0.0004
6,gdt,0.0004
6,kkak,0.0004
6,agt,0.0004
6,gak,0.0004
6,gadt,0.0004
6,kda,0.0004
6,gk,0.0004
6-A,kada,0.6884
6-A,ada,0.0684
6-A,kaa,0.0616
6-A,kda,0.0608
6-A,da,0.0108
6-A,ka,0.0104
6-A,kata,0.0088
6-A,kkda,0.0068
6-A,aada,0.0068
6-A,kaga,0.006
6-A,tada,0.006
6-A,kaaa,0.0052
6-A,aa,0.0052
6-A,kdda,0.0048
6-A,kaka,0.0048
6-A,ktda,0.0044
6-A,gada,0.0044
6-A,dada,0.0044
6-A,kgda,0.0036
6-A,a,0.0016
6-A,taa,0.0016
6-A,kaada,0.0016
6-A,tda,0.0016
6-A,kkada,0.0016
6-A,kdada,0.0012
6-A,akada,0.0012
6-A,kagda,0.0012
6-A,aka,0.0012
6-A,gaa,0.0012
6-A,kga,0.0012
6-A,kakda,0.0012
6-A,kadga,0.0008
6-A,kadda,0.0008
6-A,daa,0.0008
6-A,gda,0.0008
6-A,kadka,0.0008
6-A,kddda,0.0004
6-A,ktada,0.0004
6-A,tkada,0.0004
6-A,daga,0.0004
6-A,dda,0.0004
6-A,kkta,0.0004
6-A,tkaa,0.0004
6-A,dkada,0.0004
6-A,akdda,0.0004
6-A,ga,0.0004
6-A,dkaa,0.0004
6-A,kgada,0.0004
6-A,kadaa,0.0004
6-A,aaga,0.0004
6-A,kka,0.0004
6-A,gdda,0.0004
6-A,dgda,0.0004
6-A,kdta,0.0004
6-A,kgga,0.0004
6-A,kta,0.0004
7,kak,0.494
7,,0.1332
7,ka,0.0632
7,kk,0.0572
7,ak,0.0548
7,k,0.0468
7,a,0.034
7,kat,0.0148
7,t,0.0088
7,kaa,0.0068
7,kkk,0.0064
