clx,pred_sr,prob
1,tak,0.9052
1,ak,0.0236
1,tk,0.0228
1,ta,0.02
1,tat,0.0052
1,gak,0.0036
1,kak,0.0028
1,ttk,0.0028
1,aak,0.0024
1,dak,0.002
1,tdk,0.0016
1,tag,0.0012
1,taa,0.0012
1,tgk,0.0008
1,t,0.0008
1,tgak,0.0008
1,tkk,0.0008
1,tka,0.0004
1,tdak,0.0004
1,taak,0.0004
1,tt,0.0004
1,tadk,0.0004
1,k,0.0004
1-A,taga,0.8648
1-A,taka,0.04
1-A,aga,0.0232
1-A,tga,0.022
1-A,taa,0.0204
1-A,gaga,0.0036
1-A,tata,0.0028
1-A,kaga,0.0028
1-A,ttga,0.0028
1-A,aaga,0.0028
1-A,daga,0.002
1-A,tada,0.002
1-A,tdga,0.0016
1-A,taaa,0.0012
1-A,tka,0.0012
1-A,tgga,0.0008
1-A,ta,0.0008
1-A,tgaga,0.0008
1-A,tkga,0.0008
1-A,tkaka,0.0004
1-A,aka,0.0004
1-A,tagak,0.0004
1-A,tdaga,0.0004
1-A,taaga,0.0004
1-A,tda,0.0004
1-A,tadga,0.0004
1-A,ka,0.0004
1-A,tkka,0.0004
2,tak,0.8536
2,ta,0.038
2,tk,0.0332
2,ak,0.0216
2,tat,0.01
2,ttk,0.006
2,tkk,0.0044
2,gak,0.0044
2,taa,0.004
2,tdk,0.004
2,tgk,0.0028
2,dak,0.002
2,aak,0.002
2,kak,0.002
2,k,0.0016
2,t,0.0016
2,takt,0.0008
2,tt,0.0008
2,tadk,0.0008
2,a,0.0008
2,gtak,0.0004
2,dk,0.0004
2,taak,0.0004
2,,0.0004
2,atak,0.0004
2,tag,0.0004
2,gaa,0.0004
2,gk,0.0004
2,tagk,0.0004
2,aa,0.0004
2,taka,0.0004
2,tgak,0.0004
2,at,0.0004
2,tkak,0.0004
2-A,taka,0.7568
2-A,taga,0.0984
2-A,taa,0.0388
2-A,tka,0.0304
2-A,aka,0.02
2-A,tada,0.0076
2-A,ttka,0.0056
2-A,tkka,0.0044
2-A,taaa,0.004
2-A,tdka,0.004
2-A,gaka,0.0036
2-A,daka,0.002
2-A,tata,0.002
2-A,tgka,0.002
2-A,kaka,0.002
2-A,tga,0.0016
2-A,ta,0.0016
2-A,ka,0.0012
2-A,aaka,0.0012
2-A,aga,0.0012
2-A,gtaka,0.0008
2-A,takta,0.0008
2-A,tadka,0.0008
2-A,tgga,0.0008
2-A,ada,0.0008
2-A,gaga,0.0008
2-A,ttga,0.0004
2-A,ga,0.0004
2-A,dka,0.0004
2-A,taaka,0.0004
2-A,a,0.0004
2-A,tta,0.0004
2-A,ataka,0.0004
2-A,gaaa,0.0004
2-A,aa,0.0004
2-A,gka,0.0004
2-A,tagga,0.0004
2-A,aaa,0.0004
2-A,daga,0.0004
2-A,takaa,0.0004
2-A,tgaka,0.0004
2-A,tda,0.0004
2-A,aaga,0.0004
3,tat,0.9024
3,at,0.0248
3,tt,0.0224
3,ta,0.0184
3,taa,0.0036
3,tgt,0.0036
3,dat,0.0032
3,tak,0.0028
3,t,0.0024
3,kat,0.0024
3,ttt,0.002
3,gat,0.0016
3,aat,0.0016
3,tkt,0.0016
3,tad,0.0012
3,tadt,0.0012
3,tagt,0.0008
3,tdt,0.0008
3,gt,0.0008
3,tag,0.0004
3,td,0.0004
3,takt,0.0004
3,ttat,0.0004
3,atat,0.0004
3,taat,0.0004
3-A,tada,0.8564
3-A,tata,0.0464
3-A,ada,0.024
3-A,tda,0.022
3-A,taa,0.0188
3-A,tgda,0.004
3-A,taaa,0.0036
3-A,dada,0.0032
3-A,taga,0.002
3-A,ttda,0.002
3-A,kada,0.002
3-A,gada,0.0016
3-A,ta,0.0016
3-A,aada,0.0016
3-A,tkda,0.0016
3-A,ata,0.0012
3-A,taka,0.0012
3-A,tadta,0.0008
3-A,da,0.0008
3-A,tagda,0.0008
3-A,tdda,0.0008
3-A,gda,0.0008
3-A,takda,0.0004
3-A,ttada,0.0004
3-A,tta,0.0004
3-A,atada,0.0004
3-A,taada,0.0004
3-A,tadda,0.0004
3-A,ttta,0.0004
4,tat,0.852
4,ta,0.0416
4,tt,0.0364
4,at,0.028
4,tak,0.0072
4,ttt,0.0044
4,tkt,0.0044
4,kat,0.0036
4,taa,0.0032
4,dat,0.0028
4,tdt,0.0028
4,tgt,0.0024
4,gat,0.0012
4,tatt,0.0008
4,a,0.0008
4,aat,0.0008
4,tata,0.0008
4,gtat,0.0004
4,t,0.0004
4,dak,0.0004
4,kgt,0.0004
4,taat,0.0004
4,tatk,0.0004
4,,0.0004
4,tad,0.0004
4,da,0.0004
4,ktt,0.0004
4,ga,0.0004
4,tagt,0.0004
4,dtt,0.0004
4,takt,0.0004
4,tgat,0.0004
4,tag,0.0004
4,tdk,0.0004
4-A,tata,0.7572
4-A,tada,0.0952
4-A,taa,0.0424
4-A,tta,0.036
4-A,ata,0.0232
4-A,ttta,0.0048
4-A,ada,0.0044
4-A,tkta,0.0044
4-A,taga,0.0044
4-A,taaa,0.0032
4-A,kata,0.0032
4-A,tdta,0.0028
4-A,taka,0.0028
4-A,tgta,0.0024
4-A,data,0.0024
4-A,gata,0.0012
4-A,aa,0.0008
4-A,tataa,0.0008
4-A,tda,0.0008
4-A,tatta,0.0004
4-A,gtata,0.0004
4-A,ta,0.0004
4-A,kada,0.0004
4-A,daka,0.0004
4-A,kgta,0.0004
4-A,taata,0.0004
4-A,tatga,0.0004
4-A,dada,0.0004
4-A,aata,0.0004
4-A,daa,0.0004
4-A,gaa,0.0004
4-A,tagta,0.0004
4-A,aada,0.0004
4-A,dtta,0.0004
4-A,takta,0.0004
4-A,tgata,0.0004
4-A,tatda,0.0004
4-A,tdka,0.0004
5,kak,0.216
5,ak,0.1228
5,k,0.1088
5,kk,0.106
5,ka,0.1028
5,a,0.0524
5,,0.0364
5,kat,0.0192
5,kkk,0.0144
5,t,0.0124
5,gak,0.012
5,at,0.0116
5,kgk,0.0116
5,aak,0.0112
5,tak,0.0104
5,dak,0.01
5,kt,0.01
5,ktk,0.0088
5,tk,0.0088
5,kaa,0.0084
5,kdk,0.008
5,aa,0.0076
5,dk,0.006
5,ta,0.0056
5,gk,0.0056
5,da,0.004
5,ga,0.0036
5,gkak,0.0036
5,kaga,0.0028
5,kag,0.0024
5,kkak,0.0024
5,kagk,0.002
5,dkk,0.0016
5,tat,0.0016
5,kagt,0.0016
5,gt,0.0016
5,agk,0.0016
5,ktt,0.0016
5,gat,0.0016
5,kakk,0.0012
5,g,0.0012
5,akak,0.0012
5,kgak,0.0012
5,aaa,0.0012
5,agt,0.0012
5,kaak,0.0012
5,kdgk,0.0012
5,adk,0.0012
5,kdt,0.0012
5,gtk,0.0012
5,ag,0.0012
5,kg,0.0008
5,dkak,0.0008
5,kkt,0.0008
5,gka,0.0008
5,kkgt,0.0008
5,kadt,0.0008
5,aakk,0.0008
5,kadk,0.0008
5,kga,0.0008
5,tgk,0.0008
5,tkk,0.0008
5,tka,0.0008
5,kaat,0.0008
5,kdak,0.0008
5,ttak,0.0004
5,kd,0.0004
5,kta,0.0004
5,tagk,0.0004
5,aagt,0.0004
5,gga,0.0004
5,dat,0.0004
5,kkat,0.0004
5,kgdk,0.0004
5,kggk,0.0004
5,ktg,0.0004
5,gdat,0.0004
5,katg,0.0004
5,kata,0.0004
5,dkdk,0.0004
5,aat,0.0004
5,kda,0.0004
5,tdk,0.0004
5,gagk,0.0004
5,ktkk,0.0004
5,adak,0.0004
5,akat,0.0004
5,kkttk,0.0004
5,adat,0.0004
5,taa,0.0004
5,aka,0.0004
5,atk,0.0004
5,kkka,0.0004
5,kagat,0.0004
5,katk,0.0004
5,kgt,0.0004
5,gkk,0.0004
5,ktaa,0.0004
5,tadk,0.0004
5,kkkk,0.0004
5,gktk,0.0004
5,tkak,0.0004
5,kdag,0.0004
5,daa,0.0004
5-A,kaga,0.216
5-A,aga,0.1192
5-A,kaa,0.1048
5-A,kga,0.1044
5-A,ga,0.0564
5-A,ka,0.0528
5-A,aa,0.0516
5-A,a,0.0296
5-A,kkga,0.0128
5-A,gaga,0.0116
5-A,kgga,0.0116
5-A,aaga,0.0108
5-A,daga,0.01
5-A,taga,0.0096
5-A,kata,0.0096
5-A,kada,0.0092
5-A,kaaa,0.0092
5-A,kaka,0.0088
5-A,tga,0.0088
5-A,ktga,0.008
5-A,kdga,0.0076
5-A,aka,0.0072
5-A,ada,0.0072
5-A,aaa,0.0068
5-A,dga,0.006
5-A,ta,0.006
5-A,kda,0.0056
5-A,taa,0.0056
5-A,kta,0.0056
5-A,ata,0.0052
5-A,gga,0.0048
5-A,kka,0.0044
5-A,daa,0.0044
5-A,gaa,0.0036
5-A,gkaga,0.0036
5-A,da,0.0032
5-A,kagaa,0.0028
5-A,kkaga,0.0024
5-A,kkka,0.0016
5-A,tada,0.0012
5-A,akaga,0.0012
5-A,kagta,0.0012
5-A,aaaa,0.0012
5-A,agta,0.0012
5-A,gta,0.0012
5-A,adga,0.0012
5-A,ktda,0.0012
5-A,kdda,0.0012
5-A,kagka,0.0012
5-A,gtga,0.0012
5-A,kdaga,0.0012
5-A,ttaga,0.0008
5-A,dkga,0.0008
5-A,kkkga,0.0008
5-A,dkaga,0.0008
5-A,kkta,0.0008
5-A,kaaga,0.0008
5-A,dkka,0.0008
5-A,agka,0.0008
5-A,kakga,0.0008
5-A,kkgda,0.0008
5-A,katga,0.0008
5-A,kadta,0.0008
5-A,kgaga,0.0008
5-A,aakga,0.0008
5-A,gada,0.0008
5-A,kadga,0.0008
5-A,kgaa,0.0008
5-A,tgga,0.0008
5-A,gata,0.0008
5-A,tkaa,0.0008
5-A,kagga,0.0008
5-A,agga,0.0008
5-A,kaada,0.0008
5-A,kdka,0.0008
5-A,ktaa,0.0004
5-A,taka,0.0004
5-A,tagka,0.0004
5-A,aagda,0.0004
5-A,kgaka,0.0004
5-A,ggaa,0.0004
5-A,dada,0.0004
5-A,aaka,0.0004
5-A,gkaaa,0.0004
5-A,kkata,0.0004
5-A,kgdga,0.0004
5-A,kggka,0.0004
5-A,kdgka,0.0004
5-A,gdada,0.0004
5-A,gda,0.0004
5-A,kataa,0.0004
5-A,dkdga,0.0004
5-A,aata,0.0004
5-A,tdka,0.0004
5-A,ktkga,0.0004
5-A,kagda,0.0004
5-A,adaga,0.0004
5-A,akata,0.0004
5-A,daka,0.0004
5-A,tkga,0.0004
5-A,kdgga,0.0004
5-A,dka,0.0004
5-A,kkttga,0.0004
5-A,ktka,0.0004
5-A,ktta,0.0004
