clx,pred_sr,prob
1,tak,0.9888
1,ak,0.0036
1,tk,0.002
1,ta,0.0012
1,dak,0.0004
1,tkak,0.0004
1,tat,0.0004
1,tkk,0.0004
1,tdk,0.0004
1,takk,0.0004
1,tgak,0.0004
1,tatk,0.0004
1,kak,0.0004
1,taa,0.0004
1,tag,0.0004
1-A,taga,0.9816
1-A,taka,0.0064
1-A,aga,0.0028
1-A,tga,0.0028
1-A,taa,0.0024
1-A,tada,0.0008
1-A,tdga,0.0008
1-A,taaa,0.0004
1-A,tkga,0.0004
1-A,tagga,0.0004
1-A,ttaga,0.0004
1-A,tagta,0.0004
1-A,tagak,0.0004
2,tak,0.9864
2,ak,0.0036
2,tk,0.0024
2,ta,0.0016
2,taa,0.0008
2,tat,0.0008
2,tgk,0.0008
2,takt,0.0004
2,tkak,0.0004
2,tdk,0.0004
2,tdak,0.0004
2,dak,0.0004
2,tgak,0.0004
2,dtak,0.0004
2,gtak,0.0004
2,kak,0.0004
2-A,taka,0.9792
2-A,taga,0.0052
2-A,tka,0.0044
2-A,taa,0.0028
2-A,taaa,0.0028
2-A,tagka,0.0012
2-A,takta,0.0008
2-A,tkka,0.0004
2-A,dtaka,0.0004
2-A,ttaka,0.0004
2-A,tak,0.0004
2-A,takk,0.0004
2-A,tdaka,0.0004
2-A,taaka,0.0004
2-A,takga,0.0004
2-A,aka,0.0004
3,tat,0.9812
3,ta,0.0052
3,at,0.0024
3,tak,0.0024
3,tt,0.002
3,tadt,0.0012
3,ttt,0.0008
3,tkt,0.0004
3,kat,0.0004
3,gtat,0.0004
3,gat,0.0004
3,tttt,0.0004
3,tdat,0.0004
3,taa,0.0004
3,aat,0.0004
3,tdt,0.0004
3,tgt,0.0004
3,tkat,0.0004
3,dat,0.0004
3-A,tada,0.9784
3-A,taa,0.0036
3-A,taga,0.0032
3-A,tata,0.0028
3-A,ada,0.002
3-A,tda,0.002
3-A,dada,0.0016
3-A,taaa,0.0016
3-A,gada,0.0008
3-A,taka,0.0008
3-A,tadta,0.0008
3-A,aada,0.0004
3-A,atada,0.0004
3-A,tagda,0.0004
3-A,tkda,0.0004
3-A,tdda,0.0004
3-A,tta,0.0004
4,tat,0.984
4,tt,0.0036
4,ta,0.0032
4,at,0.002
4,tdt,0.0016
4,aat,0.0008
4,tkat,0.0008
4,ttt,0.0008
4,kat,0.0004
4,tgt,0.0004
4,tkt,0.0004
4,tatt,0.0004
4,taa,0.0004
4,gat,0.0004
4,kdat,0.0004
4,ktat,0.0004
4-A,tata,0.9672
4-A,ata,0.006
4-A,taa,0.0052
4-A,tada,0.0052
4-A,tta,0.0032
4-A,ttta,0.0024
4-A,tatda,0.0016
4-A,tatga,0.0016
4-A,tdta,0.0012
4-A,kata,0.0008
4-A,tatt,0.0008
4-A,dtata,0.0008
4-A,aata,0.0004
4-A,tkta,0.0004
4-A,taaa,0.0004
4-A,tgta,0.0004
4-A,tatta,0.0004
4-A,ttata,0.0004
4-A,tat,0.0004
4-A,tdata,0.0004
4-A,tkata,0.0004
4-A,tatka,0.0004
5,kak,0.1716
5,ka,0.11
5,k,0.096
5,ak,0.0824
5,kk,0.074
5,a,0.042
5,,0.0284
5,kat,0.0184
5,kt,0.0148
5,aa,0.0116
5,t,0.0112
5,aak,0.0108
5,dk,0.0104
5,kaa,0.0096
5,gk,0.0092
5,tk,0.0092
5,gak,0.0088
5,ga,0.0088
5,kdk,0.0088
5,kagt,0.0084
5,ktk,0.008
5,tak,0.0076
5,kgk,0.0076
5,akak,0.0072
5,dak,0.0072
5,at,0.0064
5,ta,0.0064
5,agk,0.006
5,kkk,0.0056
5,gkak,0.0056
5,kagk,0.0056
5,kadk,0.0048
5,kaak,0.0048
5,kaga,0.0048
5,dkak,0.0048
5,kgak,0.0044
5,da,0.004
5,kgt,0.004
5,agt,0.004
5,adk,0.004
5,kda,0.0036
5,tt,0.0032
5,kga,0.0032
5,kkak,0.0032
5,atk,0.0032
5,akk,0.0032
5,aga,0.0032
5,gt,0.0032
5,katk,0.0028
5,ktak,0.0028
5,kta,0.0028
5,kdak,0.0028
5,kakk,0.0024
5,dka,0.0024
5,gka,0.0024
5,dkk,0.002
5,tkak,0.002
5,dtk,0.002
5,tkk,0.002
5,tka,0.0016
5,dt,0.0016
5,dagk,0.0016
5,kka,0.0016
5,ttk,0.0016
5,ktgt,0.0012
5,tkgk,0.0012
5,gat,0.0012
5,kada,0.0012
5,tgt,0.0012
5,gkdk,0.0012
5,tat,0.0012
5,tgk,0.0012
5,kag,0.0012
5,dat,0.0012
5,kgga,0.0008
5,tkaa,0.0008
5,daa,0.0008
5,tdk,0.0008
5,kaadk,0.0008
5,gkk,0.0008
5,aaa,0.0008
5,kadt,0.0008
5,tkat,0.0008
5,kdaa,0.0008
5,tktk,0.0008
5,kkgt,0.0008
5,kakt,0.0008
5,gkaa,0.0008
5,aaga,0.0008
5,kdgt,0.0008
5,tga,0.0008
5,gdak,0.0008
5,kaat,0.0008
5,aagt,0.0008
5,kagak,0.0008
5,akat,0.0008
5,gaa,0.0008
5,ktaa,0.0008
5,aat,0.0008
5,kata,0.0008
5,kaktk,0.0008
5,ggk,0.0008
5,kdtk,0.0008
5,ggka,0.0004
5,kdkk,0.0004
5,kddk,0.0004
5,agtt,0.0004
5,kdagt,0.0004
5,tkatk,0.0004
5,kadak,0.0004
5,kkdk,0.0004
5,kgaa,0.0004
5,kaakk,0.0004
5,kgtk,0.0004
5,dgkdk,0.0004
5,kddak,0.0004
5,kkaak,0.0004
5,dakak,0.0004
5,gga,0.0004
5,taga,0.0004
5,tta,0.0004
5,gkgt,0.0004
5,dga,0.0004
5,ttkak,0.0004
5,ttt,0.0004
5,akda,0.0004
5,kggk,0.0004
5,akdak,0.0004
5,gkkk,0.0004
5,kg,0.0004
5,kaggt,0.0004
5,gkkgk,0.0004
5,akagt,0.0004
5,aaak,0.0004
5,gdk,0.0004
5,kdt,0.0004
5,tggk,0.0004
5,akgt,0.0004
5,ktta,0.0004
5,tkga,0.0004
5,tag,0.0004
5,kgkk,0.0004
5,kadgk,0.0004
5,gkat,0.0004
5,kaaga,0.0004
5,kaagk,0.0004
5,dkdgk,0.0004
5,ktdat,0.0004
5,ktat,0.0004
5,dtada,0.0004
5,attk,0.0004
5,kkat,0.0004
5,aadk,0.0004
5,tkdk,0.0004
5,kdgk,0.0004
5,gtgk,0.0004
5,ata,0.0004
5,dkkk,0.0004
5,dta,0.0004
5,aggt,0.0004
5,gkagk,0.0004
5,dkt,0.0004
5,dgt,0.0004
5,kadtk,0.0004
5,kaka,0.0004
5,tkadk,0.0004
5,dktk,0.0004
5,gta,0.0004
5,kgat,0.0004
5,kaggk,0.0004
5,tkkk,0.0004
5,gkkak,0.0004
5,atat,0.0004
5,kkt,0.0004
5,kktk,0.0004
5,akga,0.0004
5,ddk,0.0004
5,atak,0.0004
5,ttka,0.0004
5,aka,0.0004
5,dkda,0.0004
5,tda,0.0004
5,dkka,0.0004
5,dkaa,0.0004
5,takga,0.0004
5,tgak,0.0004
5,kkaa,0.0004
5,dkkaa,0.0004
5,tdkak,0.0004
5,kdkt,0.0004
5,kgdak,0.0004
5,gagt,0.0004
5,kagdk,0.0004
5,takt,0.0004
5,dkdk,0.0004
5,ktgk,0.0004
5,gktga,0.0004
5,kkgk,0.0004
5,gtak,0.0004
5,gktk,0.0004
5,dgkta,0.0004
5,tagt,0.0004
5,kdagk,0.0004
5,kkga,0.0004
5,gaka,0.0004
5,kgg,0.0004
5,dkag,0.0004
5,taa,0.0004
5,dagga,0.0004
5,akgk,0.0004
5,gdka,0.0004
5,gtagt,0.0004
5,aag,0.0004
5,kgdg,0.0004
5,gkta,0.0004
5,gatk,0.0004
5,kdaak,0.0004
5,ktgak,0.0004
5,katkk,0.0004
5,gaat,0.0004
5,katt,0.0004
5-A,kaga,0.746
5-A,aga,0.0612
5-A,kaa,0.0516
5-A,kga,0.0436
5-A,kata,0.01
5-A,gaga,0.0092
5-A,kdga,0.0084
5-A,kaka,0.0064
5-A,ktga,0.0056
5-A,aaga,0.0056
5-A,taga,0.0048
5-A,daga,0.0048
5-A,aa,0.0032
5-A,ga,0.0028
5-A,kgga,0.0028
5-A,aaa,0.0028
5-A,kaaa,0.0024
5-A,ka,0.0024
5-A,kagda,0.002
5-A,kaaga,0.002
5-A,kada,0.002
5-A,kagta,0.0016
5-A,kdaga,0.0016
5-A,kgaga,0.0012
5-A,adga,0.0012
5-A,kta,0.0012
5-A,ttga,0.0012
5-A,katga,0.0012
5-A,kagt,0.0008
5-A,kagaa,0.0008
5-A,gaa,0.0008
5-A,gga,0.0008
5-A,kagk,0.0008
5-A,kkga,0.0008
5-A,aka,0.0004
5-A,kagka,0.0004
5-A,kkta,0.0004
5-A,ada,0.0004
5-A,kadga,0.0004
5-A,daa,0.0004
5-A,gtga,0.0004
5-A,gdga,0.0004
5-A,gkga,0.0004
5-A,ata,0.0004
5-A,kkaga,0.0004
5-A,kag,0.0004
5-A,agta,0.0004
5-A,taa,0.0004
5-A,tkaga,0.0004
5-A,kagga,0.0004
6,kat,0.1752
6,ka,0.1252
6,k,0.08
6,kt,0.0788
6,at,0.0732
6,a,0.0384
6,,0.0364
6,t,0.0316
6,kak,0.024
6,kk,0.0164
6,kdt,0.014
6,gat,0.0112
6,aat,0.0104
6,ktt,0.0104
6,tat,0.01
6,dat,0.0084
6,aa,0.008
6,tt,0.008
6,kgt,0.008
6,ak,0.0076
6,dt,0.0068
6,kadk,0.0064
6,kkt,0.0064
6,akat,0.0064
6,ta,0.0064
6,kadt,0.006
6,katt,0.006
6,kaa,0.0056
6,kaat,0.0052
6,dkat,0.0048
6,ktat,0.0048
6,kada,0.0048
6,kdk,0.0044
6,kagt,0.0044
6,gt,0.0044
6,gkat,0.004
6,kgat,0.004
6,ga,0.004
6,kakt,0.004
6,kta,0.0036
6,da,0.0036
6,kka,0.0032
6,dka,0.0032
6,adt,0.0032
6,tkt,0.0032
6,dk,0.0028
6,aka,0.0028
6,kkat,0.0028
6,tkat,0.0028
6,kdat,0.0024
6,akt,0.0024
6,tka,0.002
6,kga,0.002
6,gk,0.0016
6,kgk,0.0016
6,tk,0.0016
6,agt,0.0016
6,kktt,0.0016
6,kda,0.0016
6,gkt,0.0012
6,adk,0.0012
6,tadk,0.0012
6,ada,0.0012
6,tak,0.0012
6,kkdk,0.0012
6,tatt,0.0012
6,dkt,0.0012
6,gdk,0.0008
6,dagt,0.0008
6,kaka,0.0008
6,tada,0.0008
6,katgt,0.0008
6,ktdt,0.0008
6,akgt,0.0008
6,dkgt,0.0008
6,gakk,0.0008
6,gak,0.0008
6,atkat,0.0008
6,kd,0.0008
6,aak,0.0008
6,ktk,0.0008
6,dgt,0.0008
6,akak,0.0008
6,ggkat,0.0008
6,tkaat,0.0008
6,kaadk,0.0008
6,dkk,0.0008
6,gka,0.0008
6,dkatt,0.0008
6,ktadk,0.0008
6,kaak,0.0008
6,kad,0.0008
6,gtt,0.0008
6,kdtk,0.0008
6,kagdk,0.0008
6,kgaat,0.0008
6,dak,0.0008
6,kdak,0.0008
6,g,0.0004
6,dkgat,0.0004
6,kgatt,0.0004
6,daa,0.0004
6,ktdk,0.0004
6,akdkk,0.0004
6,gadk,0.0004
6,akdk,0.0004
6,aaa,0.0004
6,kkka,0.0004
6,takt,0.0004
6,ttat,0.0004
6,ktdat,0.0004
6,kddk,0.0004
6,kgakt,0.0004
6,kdttt,0.0004
6,kttt,0.0004
6,kttat,0.0004
6,tkgt,0.0004
6,gkka,0.0004
6,akatt,0.0004
6,dgak,0.0004
6,kdtt,0.0004
6,adaa,0.0004
6,tgat,0.0004
6,kaktk,0.0004
6,ktak,0.0004
6,dgat,0.0004
6,tdt,0.0004
6,kadtk,0.0004
6,kaaat,0.0004
6,kkaat,0.0004
6,tda,0.0004
6,dkak,0.0004
6,ata,0.0004
6,atdk,0.0004
6,daka,0.0004
6,ktaa,0.0004
6,tkagt,0.0004
6,kkak,0.0004
6,gkagt,0.0004
6,kgkat,0.0004
6,tkaa,0.0004
6,kkgat,0.0004
6,ktg,0.0004
6,gaat,0.0004
6,tgdt,0.0004
6,dda,0.0004
6,kdgat,0.0004
6,aktk,0.0004
6,kkk,0.0004
6,addk,0.0004
6,aktt,0.0004
6,gaa,0.0004
6,dgkat,0.0004
6,dkadk,0.0004
6,ggkak,0.0004
6,kkga,0.0004
6,atgk,0.0004
6,taa,0.0004
6,tkakt,0.0004
6,dtkat,0.0004
6,atk,0.0004
6,ddk,0.0004
6,kgda,0.0004
6,ktatt,0.0004
6,gatt,0.0004
6,kdda,0.0004
6,gtkak,0.0004
6,dtt,0.0004
6,gkdt,0.0004
6,takk,0.0004
6,kaaa,0.0004
6,tkgat,0.0004
6,dakt,0.0004
6,dattt,0.0004
6,kkgt,0.0004
6,ktkt,0.0004
6,kagda,0.0004
6,dgad,0.0004
6,katat,0.0004
6,kadgk,0.0004
6,att,0.0004
6,taatt,0.0004
6,kakkt,0.0004
6,katda,0.0004
6,aagt,0.0004
6,ttada,0.0004
6,gaatt,0.0004
6,atat,0.0004
6,kadkk,0.0004
6,tatga,0.0004
6,aatdk,0.0004
6,ktadt,0.0004
6,takat,0.0004
6,ktda,0.0004
6,tgtt,0.0004
6,katkt,0.0004
6,kgtkt,0.0004
6,tkak,0.0004
6,kaada,0.0004
6,akk,0.0004
6,akaak,0.0004
6,dkgdk,0.0004
6,akagt,0.0004
6-A,kada,0.776
6-A,kda,0.0576
6-A,kaa,0.0484
6-A,ada,0.0452
6-A,kata,0.0068
6-A,tada,0.0064
6-A,dada,0.0064
6-A,kaka,0.006
6-A,ktda,0.0056
6-A,kgda,0.0044
6-A,kaga,0.004
6-A,aada,0.0032
6-A,aa,0.0028
6-A,gada,0.0028
6-A,ka,0.0028
6-A,kadt,0.0024
6-A,kaaa,0.002
6-A,da,0.002
6-A,kadk,0.0016
6-A,kdda,0.0016
6-A,katda,0.0012
6-A,kadga,0.0008
6-A,dda,0.0008
6-A,kat,0.0008
6-A,kkda,0.0008
6-A,kdka,0.0008
6-A,kdada,0.0004
6-A,kadka,0.0004
6-A,kkada,0.0004
6-A,kgkda,0.0004
6-A,ktada,0.0004
6-A,tkada,0.0004
6-A,data,0.0004
6-A,kak,0.0004
6-A,aaa,0.0004
6-A,adt,0.0004
6-A,taa,0.0004
6-A,kta,0.0004
6-A,kadta,0.0004
6-A,kadaa,0.0004
6-A,kga,0.0004
6-A,kagda,0.0004
6-A,dkaga,0.0004
7,kak,0.1764
7,ka,0.1172
7,kk,0.1012
7,k,0.0884
7,ak,0.0628
7,a,0.0408
7,,0.026
7,kt,0.0204
7,kat,0.0172
7,dak,0.0156
7,tak,0.0136
7,aa,0.012
7,t,0.0112
7,kgk,0.0112
7,kkk,0.0108
7,kaa,0.0104
7,gak,0.0104
7,aak,0.01
7,ktk,0.0096
7,at,0.0096
7,tk,0.0092
7,akak,0.0068
7,kakk,0.0064
7,gk,0.006
7,kdk,0.006
7,dkak,0.0056
7,dk,0.0056
7,kakt,0.0056
7,akk,0.0052
7,da,0.0052
7,ktak,0.0048
7,ga,0.0044
7,ta,0.0044
7,kagk,0.004
7,kaka,0.004
7,kaak,0.004
7,aka,0.004
7,kkt,0.004
7,kkak,0.0036
7,kka,0.0036
7,akt,0.0032
7,kadk,0.0032
7,kgak,0.0032
7,kga,0.0028
7,kdt,0.0028
7,tkak,0.0028
7,katk,0.0028
7,kta,0.0028
7,kdak,0.0024
7,kda,0.0024
7,gka,0.0024
7,dka,0.0024
7,tgk,0.002
7,gt,0.002
7,gat,0.002
7,gkk,0.002
7,tka,0.002
7,gkak,0.0016
7,tkk,0.0016
7,atk,0.0016
7,dkk,0.0016
7,agk,0.0016
7,gtak,0.0016
7,dat,0.0016
7,dt,0.0016
7,adak,0.0012
7,adk,0.0012
7,kadtk,0.0012
7,ddk,0.0012
7,ktt,0.0012
7,ktat,0.0012
7,datk,0.0012
7,tat,0.0012
7,aakt,0.0008
7,tkaak,0.0008
7,kgt,0.0008
7,kaga,0.0008
7,taa,0.0008
7,ddak,0.0008
7,kakak,0.0008
7,kgkk,0.0008
7,gaa,0.0008
7,aadk,0.0008
7,ktaa,0.0008
7,ggk,0.0008
7,atak,0.0008
7,takt,0.0008
7,gta,0.0008
7,dtk,0.0008
7,tt,0.0008
7,kaaa,0.0008
7,ddkak,0.0008
7,akta,0.0004
7,kdtk,0.0004
7,kkgak,0.0004
7,kdaak,0.0004
7,daat,0.0004
7,kaakt,0.0004
7,kkaa,0.0004
7,kdakt,0.0004
7,tktk,0.0004
7,gakk,0.0004
7,agka,0.0004
7,kata,0.0004
7,kktk,0.0004
7,kkgkk,0.0004
7,kakga,0.0004
7,dadt,0.0004
7,dkta,0.0004
7,kdat,0.0004
7,ggkkt,0.0004
7,dkakk,0.0004
7,ttaka,0.0004
7,kdakk,0.0004
7,ttk,0.0004
7,gatt,0.0004
7,akdkt,0.0004
7,tatk,0.0004
7,tgt,0.0004
7,dtgkk,0.0004
7,taka,0.0004
7,tdk,0.0004
7,ktdak,0.0004
7,kgakk,0.0004
7,kkakk,0.0004
7,gdk,0.0004
7,kadak,0.0004
7,ttak,0.0004
7,akakt,0.0004
7,agak,0.0004
7,gdkak,0.0004
7,aatda,0.0004
7,dgka,0.0004
7,kkatk,0.0004
7,aaak,0.0004
7,kdka,0.0004
7,kdgk,0.0004
7,kaat,0.0004
7,kgkt,0.0004
7,kkaat,0.0004
7,kagkt,0.0004
7,dkaka,0.0004
7,kkka,0.0004
7,aat,0.0004
7,akga,0.0004
7,gkaak,0.0004
7,gatk,0.0004
7,kagkk,0.0004
7,kaktk,0.0004
7,akaa,0.0004
7,agt,0.0004
7,kktt,0.0004
7,gaak,0.0004
7,dgkgk,0.0004
7,dakt,0.0004
7,kagka,0.0004
7,aktk,0.0004
7,ktadk,0.0004
7,katak,0.0004
7,gtk,0.0004
7,kaakk,0.0004
7,kkat,0.0004
7,kkgk,0.0004
7,akadk,0.0004
7,gktk,0.0004
7,ktka,0.0004
7,kdkk,0.0004
7,gdkk,0.0004
7,dta,0.0004
7,ktkt,0.0004
7,kgdk,0.0004
7,ata,0.0004
7,ktkk,0.0004
7,kgtgk,0.0004
7,dkt,0.0004
7,gagk,0.0004
7,kagtk,0.0004
7,ktdk,0.0004
7,takk,0.0004
7,kgat,0.0004
7,akdt,0.0004
7,gkt,0.0004
7,tkgk,0.0004
7,ktgk,0.0004
7,gga,0.0004
7,dkgk,0.0004
7,dktk,0.0004
7,daa,0.0004
7,kgdta,0.0004
7,agktk,0.0004
7,aagk,0.0004
