clx,pred_sr,prob
1,tak,0.8688
1,tk,0.0336
1,ak,0.0236
1,ta,0.0152
1,tkk,0.006
1,ttk,0.0056
1,tat,0.0056
1,dak,0.0052
1,gak,0.0048
1,tgk,0.0048
1,aak,0.0032
1,kak,0.0032
1,tdk,0.0032
1,taa,0.0024
1,takk,0.002
1,t,0.002
1,atak,0.0012
1,ttak,0.0012
1,a,0.0012
1,tatk,0.0008
1,taak,0.0008
1,ktak,0.0008
1,tagk,0.0008
1,tad,0.0008
1,tdak,0.0008
1,takt,0.0004
1,tadk,0.0004
1,tagkt,0.0004
1,tgak,0.0004
1,tkak,0.0004
1,kat,0.0004
1-A,taga,0.8332
1-A,taa,0.022
1-A,aga,0.0188
1-A,gaga,0.0108
1-A,taaa,0.0088
1-A,tga,0.008
1-A,kaga,0.008
1-A,tada,0.0068
1-A,tata,0.0068
1-A,aaga,0.0068
1-A,daga,0.006
1-A,taka,0.0056
1-A,tagk,0.004
1-A,tagat,0.0036
1-A,tagta,0.0032
1-A,tkga,0.0032
1-A,dtaga,0.0028
1-A,tagt,0.0028
1-A,takga,0.0028
1-A,tagak,0.0028
1-A,ktaga,0.0024
1-A,tdaga,0.0024
1-A,ttga,0.0024
1-A,tdga,0.002
1-A,taaga,0.002
1-A,tgga,0.002
1-A,gtaga,0.0016
1-A,ttaga,0.0016
1-A,tagaa,0.0012
1-A,tag,0.0012
1-A,ataga,0.0008
1-A,tgaga,0.0008
1-A,gagaa,0.0008
1-A,tkaga,0.0008
1-A,tagka,0.0008
1-A,tagda,0.0004
1-A,dga,0.0004
1-A,tak,0.0004
1-A,taada,0.0004
1-A,tkta,0.0004
1-A,ataka,0.0004
1-A,agaa,0.0004
1-A,taagk,0.0004
1-A,tagadk,0.0004
1-A,takdga,0.0004
1-A,takkga,0.0004
1-A,tatk,0.0004
1-A,ttaa,0.0004
1-A,gkaga,0.0004
1-A,tat,0.0004
1-A,tatta,0.0004
1-A,tatat,0.0004
1-A,tagga,0.0004
1-A,tadga,0.0004
1-A,takat,0.0004
1-A,taaat,0.0004
1-A,ttaka,0.0004
1-A,tda,0.0004
1-A,tatga,0.0004
1-A,ga,0.0004
1-A,ta,0.0004
2,tak,0.8484
2,ak,0.0324
2,tk,0.03
2,ta,0.018
2,tkk,0.0088
2,tgk,0.0056
2,kak,0.0052
2,tdk,0.0052
2,dak,0.0048
2,tat,0.0044
2,ttk,0.004
2,gak,0.004
2,aak,0.0032
2,atak,0.0024
2,taa,0.0024
2,tatk,0.0024
2,k,0.002
2,t,0.002
2,gtak,0.0016
2,takk,0.0016
2,dk,0.0012
2,tadk,0.0012
2,tdak,0.0012
2,tagk,0.0008
2,dtak,0.0008
2,ttak,0.0008
2,taak,0.0008
2,tgak,0.0008
2,tkak,0.0008
2,gkk,0.0004
2,ga,0.0004
2,taka,0.0004
2,aa,0.0004
2,takt,0.0004
2,tdt,0.0004
2,ttka,0.0004
2,ka,0.0004
2-A,taka,0.8388
2-A,taa,0.028
2-A,aka,0.0124
2-A,tak,0.0116
2-A,taaa,0.0108
2-A,tka,0.0092
2-A,taga,0.0084
2-A,takaa,0.0056
2-A,aaka,0.0056
2-A,gaka,0.0052
2-A,tada,0.0048
2-A,tata,0.0048
2-A,kaka,0.0044
2-A,tkka,0.0028
2-A,takk,0.0028
2-A,takat,0.0028
2-A,daka,0.0028
2-A,ttka,0.0024
2-A,takga,0.0024
2-A,takta,0.002
2-A,ktaka,0.002
2-A,dtaka,0.002
2-A,tgka,0.002
2-A,takt,0.0016
2-A,taaka,0.0016
2-A,tgaka,0.0016
2-A,tagka,0.0016
2-A,tdka,0.0016
2-A,tkaka,0.0012
2-A,takak,0.0012
2-A,tadka,0.0008
2-A,ttaka,0.0008
2-A,tatka,0.0008
2-A,tdaka,0.0008
2-A,tat,0.0008
2-A,ka,0.0004
2-A,takd,0.0004
2-A,takg,0.0004
2-A,gtaaa,0.0004
2-A,gtakaa,0.0004
2-A,gakaa,0.0004
2-A,ataka,0.0004
2-A,tdaaa,0.0004
2-A,adakda,0.0004
2-A,takka,0.0004
2-A,tkk,0.0004
2-A,takda,0.0004
2-A,tgaa,0.0004
2-A,gtaka,0.0004
2-A,tta,0.0004
2-A,daaa,0.0004
2-A,data,0.0004
2-A,dtada,0.0004
2-A,tgakaa,0.0004
2-A,atakta,0.0004
2-A,tagk,0.0004
2-A,taakt,0.0004
2-A,aaa,0.0004
2-A,ak,0.0004
2-A,tgaaa,0.0004
2-A,akta,0.0004
2-A,aa,0.0004
2-A,taat,0.0004
2-A,kgka,0.0004
2-A,tkaaa,0.0004
3,tat,0.842
3,tt,0.0344
3,at,0.034
3,ta,0.0264
3,tdt,0.006
