clx,pred_sr,prob
1,tak,0.9964
1,ta,0.0012
1,ak,0.0008
1,tdk,0.0004
1,taak,0.0004
1,tk,0.0004
1,tkk,0.0004
1-A,taga,0.9848
1-A,taka,0.0112
1-A,taa,0.0012
1-A,aga,0.0008
1-A,tdga,0.0004
1-A,taaga,0.0004
1-A,tga,0.0004
1-A,tkga,0.0004
1-A,taaa,0.0004
2,tak,0.9948
2,ta,0.0016
2,tkk,0.0008
2,tat,0.0008
2,tk,0.0008
2,tadk,0.0004
2,ak,0.0004
2,kak,0.0004
2-A,taka,0.98
2-A,taga,0.0152
2-A,taa,0.0016
2-A,taaa,0.0004
2-A,tkka,0.0004
2-A,tada,0.0004
2-A,tadka,0.0004
2-A,tka,0.0004
2-A,aka,0.0004
2-A,kaka,0.0004
2-A,tata,0.0004
3,tat,0.9956
3,at,0.0016
3,ta,0.0012
3,tt,0.0012
3,tgat,0.0004
3-A,tada,0.986
3-A,tata,0.0096
3-A,ada,0.0016
3-A,taa,0.0012
3-A,tatda,0.0004
3-A,tda,0.0004
3-A,taka,0.0004
3-A,tgada,0.0004
4,tat,0.9952
4,ta,0.0016
4,at,0.0012
4,tt,0.0012
4,kat,0.0004
4,dat,0.0004
4-A,tata,0.9864
4-A,tada,0.008
4-A,taa,0.0016
4-A,tta,0.0016
4-A,ata,0.0008
4-A,kata,0.0004
4-A,taga,0.0004
4-A,ada,0.0004
4-A,data,0.0004
5,kak,0.6244
5,,0.0756
5,ak,0.0552
5,kk,0.0516
5,ka,0.0476
5,k,0.0368
5,a,0.0136
5,kat,0.0112
5,t,0.0072
5,dak,0.0072
5,ktk,0.0064
5,gak,0.006
5,kgk,0.0052
5,kaa,0.0048
5,kkk,0.0044
5,aak,0.0032
5,kdk,0.0032
5,tak,0.0028
5,aa,0.002
5,da,0.002
5,gk,0.0016
5,kaak,0.0016
5,ga,0.0012
5,kt,0.0012
5,kagk,0.0012
5,tk,0.0012
5,at,0.0012
5,kdak,0.0008
5,gkak,0.0008
5,dk,0.0008
5,aga,0.0008
5,akak,0.0008
5,kadk,0.0008
5,dkak,0.0008
5,kdt,0.0008
5,kakk,0.0008
