clx,pred_sr,prob
1,tak,0.996
1,ak,0.0016
1,tk,0.0008
1,dak,0.0004
1,ta,0.0004
1,gtak,0.0004
1,tkk,0.0004
1-A,taga,0.9932
1-A,taka,0.0032
1-A,aga,0.0016
1-A,tga,0.0004
1-A,daga,0.0004
1-A,taa,0.0004
1-A,gtaga,0.0004
1-A,tkga,0.0004
2,tak,0.996
2,tk,0.0012
2,ak,0.0008
2,ta,0.0008
2,gak,0.0004
2,kak,0.0004
2,tdk,0.0004
2-A,taka,0.9884
2-A,taga,0.008
2-A,tka,0.0008
2-A,aka,0.0008
2-A,taa,0.0008
2-A,gaka,0.0004
2-A,kaka,0.0004
2-A,tdka,0.0004
3,tat,0.996
3,ta,0.0012
3,tt,0.0008
3,at,0.0008
3,tdt,0.0004
3,ttt,0.0004
3,gtat,0.0004
3-A,tada,0.9888
3-A,tata,0.0064
3-A,tda,0.0012
3-A,taa,0.0012
3-A,ada,0.0012
3-A,tdda,0.0004
3-A,ttda,0.0004
3-A,gtada,0.0004
4,tat,0.9948
4,tt,0.0024
4,at,0.0012
4,ta,0.0008
4,tkt,0.0004
4,ttt,0.0004
4-A,tata,0.9904
4-A,tada,0.0044
4-A,tta,0.0024
4-A,ata,0.0016
4-A,taa,0.0004
4-A,tkta,0.0004
4-A,ttta,0.0004
5,kak,0.6192
5,ka,0.0884
5,ak,0.0868
5,kk,0.0816
5,k,0.0292
5,a,0.0184
5,kat,0.0112
5,tak,0.0068
5,kgk,0.0064
5,kkk,0.0052
5,gak,0.0052
5,kaa,0.0048
5,aak,0.0044
5,kdk,0.004
5,,0.0036
5,dak,0.0036
5,ktk,0.0028
5,at,0.0024
5,kt,0.0016
5,kkak,0.0012
5,da,0.0012
5,gk,0.0012
5,tk,0.0008
5,dk,0.0008
5,kgak,0.0008
5,kaga,0.0008
5,kakk,0.0008
5,ga,0.0008
5,ttk,0.0004
5,kagt,0.0004
5,dkat,0.0004
5,tkak,0.0004
5,t,0.0004
5,kkt,0.0004
5,gatk,0.0004
5,aa,0.0004
5,ta,0.0004
5,kagk,0.0004
5,tdk,0.0004
5,kdak,0.0004
5,kdt,0.0004
5,dgt,0.0004
5,akak,0.0004
5-A,kaga,0.6356
5-A,kaa,0.0864
5-A,aga,0.0836
5-A,kga,0.0804
5-A,aa,0.0164
5-A,ga,0.0132
5-A,ka,0.0112
5-A,kaka,0.008
5-A,taga,0.006
5-A,kada,0.0052
5-A,kkga,0.0052
5-A,kgga,0.0052
5-A,gaga,0.0052
5-A,kata,0.0048
5-A,aaga,0.0044
5-A,kdga,0.0036
5-A,kaaa,0.0036
5-A,daga,0.0032
5-A,ktga,0.0028
5-A,a,0.0024
5-A,ada,0.0016
5-A,kta,0.0012
