clx,pred_sr,prob
1,tak,0.8616
1,tk,0.0328
1,ta,0.0292
1,ak,0.024
1,tag,0.0056
1,t,0.0048
1,gak,0.0044
1,aak,0.004
1,tgk,0.004
1,tat,0.0036
1,ttk,0.0036
1,a,0.0032
1,tkk,0.0028
1,k,0.002
1,tdk,0.002
1,dak,0.002
1,tgak,0.0012
1,ktak,0.0012
1,tagk,0.0012
1,kak,0.0012
1,aa,0.0008
1,taa,0.0008
1,gtak,0.0008
1,taak,0.0004
1,at,0.0004
1,atak,0.0004
1,tkak,0.0004
1,tadk,0.0004
1,kk,0.0004
1,ttg,0.0004
1,ga,0.0004
1-A,taga,0.8292
1-A,taka,0.04
1-A,tga,0.0316
1-A,aga,0.0232
1-A,taa,0.0232
1-A,aaga,0.0044
1-A,tgga,0.004
1-A,ttga,0.004
1-A,gaga,0.004
1-A,tkga,0.0032
1-A,aa,0.0024
1-A,tdga,0.0024
1-A,ta,0.002
1-A,tka,0.002
1-A,tada,0.002
1-A,tagaa,0.002
1-A,daga,0.002
1-A,tata,0.0016
1-A,taaa,0.0016
1-A,tgaga,0.0012
1-A,ktaga,0.0012
1-A,tagga,0.0012
1-A,kaga,0.0012
1-A,tagka,0.0012
1-A,gtaga,0.0008
1-A,taaga,0.0008
1-A,aka,0.0008
1-A,ga,0.0008
1-A,a,0.0008
1-A,ada,0.0004
1-A,ttka,0.0004
1-A,ataga,0.0004
1-A,daa,0.0004
1-A,ata,0.0004
1-A,tagada,0.0004
1-A,tkaga,0.0004
1-A,tadga,0.0004
1-A,takga,0.0004
1-A,tktaaga,0.0004
1-A,ttaga,0.0004
1-A,kga,0.0004
1-A,gaa,0.0004
2,tak,0.8052
2,tk,0.0508
2,ta,0.0492
2,ak,0.0344
2,tat,0.0084
2,t,0.0052
2,tgk,0.0048
2,kak,0.0044
2,tdk,0.004
2,k,0.004
2,aak,0.0036
2,taa,0.0032
2,tkk,0.0028
2,a,0.0028
2,ttk,0.0028
2,takt,0.0016
2,gak,0.0016
2,takk,0.0016
2,dak,0.0016
2,tt,0.0008
2,tagk,0.0008
2,,0.0008
2,at,0.0008
2,ga,0.0008
2,tdak,0.0004
2,dtak,0.0004
2,da,0.0004
2,tad,0.0004
2,ktak,0.0004
2,tatk,0.0004
2,taka,0.0004
2,taak,0.0004
2,ttak,0.0004
2,atak,0.0004
2-A,taka,0.6764
2-A,taga,0.1192
2-A,taa,0.0476
2-A,tka,0.0424
2-A,aka,0.0272
2-A,tada,0.0076
2-A,tgka,0.0068
2-A,taaa,0.006
2-A,aga,0.006
2-A,kaka,0.0048
2-A,tkka,0.0044
2-A,ka,0.0044
2-A,tdka,0.0044
2-A,ttka,0.0036
2-A,aaka,0.0032
2-A,tata,0.0028
2-A,aa,0.0028
2-A,tagka,0.0028
2-A,takka,0.0024
2-A,ta,0.002
2-A,takda,0.0016
2-A,gaka,0.0016
2-A,takga,0.0016
2-A,tga,0.0016
2-A,daka,0.0016
2-A,takt,0.0012
2-A,a,0.0012
2-A,takaa,0.0012
2-A,ada,0.0008
2-A,takta,0.0008
2-A,gaa,0.0008
2-A,tak,0.0008
2-A,tatka,0.0008
2-A,ga,0.0008
2-A,gtaka,0.0004
2-A,takat,0.0004
2-A,aaga,0.0004
2-A,tdaka,0.0004
2-A,tk,0.0004
2-A,dtaka,0.0004
2-A,tgk,0.0004
2-A,tadka,0.0004
2-A,akta,0.0004
2-A,tkga,0.0004
2-A,ktaka,0.0004
2-A,taaga,0.0004
2-A,kaga,0.0004
2-A,tagaa,0.0004
2-A,takk,0.0004
2-A,ttaka,0.0004
2-A,ataka,0.0004
3,tat,0.8492
3,ta,0.0416
3,tt,0.0304
3,at,0.0284
3,tak,0.0068
3,t,0.006
3,aat,0.0048
3,ttt,0.0036
3,kat,0.0032
3,dat,0.0028
3,taa,0.0028
3,tkt,0.0028
3,tdt,0.0024
3,tad,0.0024
3,gat,0.002
3,tgt,0.0016
3,a,0.0016
3,tdat,0.0016
3,aa,0.0012
3,tkat,0.0008
3,tadt,0.0008
3,ktat,0.0008
3,ak,0.0004
3,tk,0.0004
3,datt,0.0004
3,tatt,0.0004
3,td,0.0004
3,tagt,0.0004
3-A,tada,0.804
3-A,tata,0.0396
3-A,taa,0.0356
3-A,tda,0.0272
3-A,ada,0.0256
3-A,taga,0.008
3-A,aada,0.0056
3-A,taaa,0.0052
3-A,tadaa,0.0036
3-A,taka,0.0036
3-A,tgda,0.0028
3-A,kada,0.0028
3-A,tkda,0.0028
3-A,ttda,0.0028
3-A,tadka,0.0028
3-A,dada,0.0024
3-A,ata,0.002
3-A,ta,0.002
3-A,tta,0.0016
3-A,tdda,0.0016
3-A,gada,0.0016
3-A,tdada,0.0016
3-A,da,0.0012
3-A,aa,0.0012
3-A,ttta,0.0012
3-A,tadk,0.0008
3-A,tka,0.0008
3-A,tkada,0.0008
3-A,tadda,0.0008
3-A,ktada,0.0008
3-A,tatda,0.0008
3-A,aaa,0.0008
3-A,tdta,0.0004
3-A,gata,0.0004
3-A,tadat,0.0004
3-A,data,0.0004
3-A,datda,0.0004
3-A,tat,0.0004
3-A,kda,0.0004
3-A,adda,0.0004
3-A,aka,0.0004
3-A,tatka,0.0004
3-A,ttaa,0.0004
3-A,aga,0.0004
3-A,tadta,0.0004
3-A,tadaga,0.0004
3-A,tagda,0.0004
4,tat,0.81
4,tt,0.0508
4,ta,0.0452
4,at,0.026
4,tak,0.0104
4,t,0.0072
4,taa,0.0068
4,tkt,0.0064
4,tdt,0.0052
4,aat,0.0048
4,tgt,0.0048
4,a,0.0036
4,kat,0.0024
4,,0.002
4,ttt,0.0016
4,takt,0.0012
4,tatt,0.0012
4,gat,0.0012
4,dtat,0.0012
4,tadt,0.0008
4,dat,0.0008
4,ktat,0.0008
4,tatk,0.0008
4,kt,0.0004
4,tata,0.0004
4,atat,0.0004
4,kta,0.0004
4,tad,0.0004
4,ddt,0.0004
4,tgat,0.0004
4,da,0.0004
4,tk,0.0004
4,tdat,0.0004
4,ga,0.0004
4,tagt,0.0004
4-A,tata,0.6804
4-A,tada,0.1204
4-A,tta,0.0472
4-A,taa,0.042
4-A,ata,0.0224
4-A,taga,0.0108
4-A,taaa,0.0088
4-A,tkta,0.0064
4-A,tdta,0.0052
4-A,ta,0.0048
4-A,tgta,0.0048
4-A,aa,0.004
4-A,tatka,0.004
4-A,aata,0.0036
4-A,ada,0.0032
4-A,taka,0.0032
4-A,tda,0.002
4-A,kata,0.002
4-A,tataa,0.0016
4-A,ttta,0.0016
4-A,takta,0.0012
4-A,tadta,0.0012
4-A,gata,0.0012
4-A,a,0.0012
4-A,tatat,0.0008
4-A,tatda,0.0008
4-A,data,0.0008
4-A,tadaa,0.0008
4-A,ktata,0.0008
4-A,dtata,0.0008
4-A,kta,0.0004
4-A,aada,0.0004
4-A,tt,0.0004
4-A,da,0.0004
4-A,atata,0.0004
4-A,ktaa,0.0004
4-A,gada,0.0004
4-A,kkta,0.0004
4-A,tat,0.0004
4-A,tatta,0.0004
4-A,tatk,0.0004
4-A,tgata,0.0004
4-A,daa,0.0004
4-A,dtada,0.0004
4-A,ka,0.0004
4-A,at,0.0004
4-A,tatak,0.0004
4-A,tdaa,0.0004
4-A,tatga,0.0004
4-A,tataga,0.0004
4-A,ttka,0.0004
4-A,atka,0.0004
4-A,kaa,0.0004
4-A,katt,0.0004
4-A,gaa,0.0004
4-A,aga,0.0004
4-A,tga,0.0004
4-A,tdata,0.0004
4-A,tka,0.0004
4-A,tagta,0.0004
5,kak,0.1636
5,,0.1328
5,k,0.112
5,ak,0.1016
5,ka,0.098
5,kk,0.0956
5,a,0.0616
5,kat,0.0168
5,at,0.0124
5,kt,0.0112
5,gak,0.0108
5,aak,0.0104
5,kgk,0.01
5,ktk,0.01
5,kaa,0.0096
5,t,0.0088
5,ta,0.0084
5,kkk,0.0084
5,aa,0.0076
5,dak,0.0076
5,gk,0.0068
5,tk,0.0064
5,kdk,0.006
5,tak,0.0056
5,da,0.0052
5,ga,0.0048
5,kag,0.004
5,dk,0.0032
5,ggk,0.0024
5,dat,0.002
5,dkak,0.0016
5,kagk,0.0016
5,gt,0.0016
5,kaak,0.0012
5,dkk,0.0012
5,kakk,0.0012
5,dtk,0.0012
5,tat,0.0012
5,akk,0.0012
5,gdk,0.0012
5,gat,0.0012
5,kadk,0.0012
5,kg,0.0012
5,aat,0.0012
5,ktg,0.0012
5,atk,0.0008
5,akak,0.0008
5,tt,0.0008
5,taa,0.0008
5,aga,0.0008
5,dgk,0.0008
5,kkak,0.0008
5,gkak,0.0008
5,kgt,0.0008
5,tkgk,0.0008
5,aka,0.0008
5,g,0.0008
5,agt,0.0008
5,gadk,0.0008
5,kda,0.0008
5,ag,0.0008
5,katk,0.0008
5,kdt,0.0008
5,dt,0.0008
5,tdt,0.0004
5,gtk,0.0004
5,dakk,0.0004
5,ggtkk,0.0004
5,aaa,0.0004
5,kad,0.0004
5,gag,0.0004
5,kaga,0.0004
5,tkk,0.0004
5,ttk,0.0004
5,kga,0.0004
5,gktk,0.0004
5,kgak,0.0004
5,daak,0.0004
5,kggak,0.0004
5,kdgk,0.0004
5,ddk,0.0004
5,kdta,0.0004
5,adtgk,0.0004
5,gkkk,0.0004
5,dag,0.0004
5,daa,0.0004
5,kkddk,0.0004
5,tka,0.0004
5,kgdt,0.0004
5,agk,0.0004
5,gtak,0.0004
5,kdat,0.0004
5,kakgt,0.0004
5,gagk,0.0004
5,aadk,0.0004
5,dkkk,0.0004
5,ata,0.0004
5,tatda,0.0004
5,tktt,0.0004
5,adk,0.0004
5,kakt,0.0004
5,kkt,0.0004
5,ktgak,0.0004
5,tg,0.0004
5,gkk,0.0004
5,gkdak,0.0004
5,kagt,0.0004
5,kggk,0.0004
5,tkat,0.0004
5,kagak,0.0004
5,aag,0.0004
5,kdg,0.0004
5,gtt,0.0004
5,gtgt,0.0004
5,tgk,0.0004
5,tkak,0.0004
5,gatk,0.0004
5,kta,0.0004
5,akkk,0.0004
5-A,kaga,0.1896
5-A,aga,0.1168
5-A,kaa,0.106
5-A,kga,0.1012
5-A,a,0.072
5-A,aa,0.0692
5-A,ga,0.0596
5-A,ka,0.0592
5-A,gaga,0.0112
5-A,kgga,0.0108
5-A,ktga,0.0108
5-A,kada,0.0104
5-A,aaga,0.01
5-A,kaaa,0.0096
5-A,daga,0.0088
5-A,aaa,0.0084
5-A,taa,0.0072
5-A,kkga,0.0072
5-A,kdga,0.0064
5-A,kaka,0.0064
5-A,kta,0.0064
5-A,kata,0.0064
5-A,aka,0.006
5-A,taga,0.006
5-A,ada,0.0056
5-A,kka,0.0052
5-A,gga,0.0052
5-A,tga,0.0048
5-A,gaa,0.0048
5-A,ata,0.004
5-A,kda,0.0036
5-A,daa,0.0032
5-A,dga,0.0032
5-A,ta,0.0028
5-A,ggga,0.002
5-A,da,0.0016
5-A,kagka,0.0016
5-A,kadga,0.0016
5-A,dkga,0.0012
5-A,dkaga,0.0012
5-A,akaa,0.0012
5-A,kakga,0.0012
5-A,gdga,0.0012
5-A,dada,0.0012
5-A,taaa,0.0008
5-A,tada,0.0008
5-A,gada,0.0008
5-A,kkaga,0.0008
5-A,kaaga,0.0008
5-A,tkaga,0.0008
5-A,aada,0.0008
5-A,tktda,0.0008
5-A,aaka,0.0008
5-A,katga,0.0008
5-A,gkaga,0.0008
5-A,kkka,0.0008
5-A,data,0.0008
5-A,daka,0.0008
5-A,tdta,0.0004
5-A,gtga,0.0004
5-A,dakga,0.0004
5-A,gaka,0.0004
5-A,atga,0.0004
5-A,aaaa,0.0004
5-A,tda,0.0004
5-A,kagaa,0.0004
5-A,tkga,0.0004
5-A,dtga,0.0004
5-A,gktga,0.0004
5-A,akga,0.0004
5-A,kgaga,0.0004
5-A,gta,0.0004
5-A,daaga,0.0004
5-A,kggaga,0.0004
5-A,gata,0.0004
5-A,adtgga,0.0004
5-A,gkkka,0.0004
5-A,kdka,0.0004
5-A,tkgga,0.0004
5-A,daaa,0.0004
5-A,kgdta,0.0004
5-A,agka,0.0004
5-A,gtaga,0.0004
5-A,kdada,0.0004
5-A,kakgda,0.0004
5-A,agaa,0.0004
5-A,ggka,0.0004
5-A,tkaa,0.0004
5-A,aadga,0.0004
5-A,dkkga,0.0004
5-A,agta,0.0004
5-A,dkaka,0.0004
5-A,kakda,0.0004
5-A,ktka,0.0004
5-A,kkta,0.0004
5-A,kdaga,0.0004
5-A,kktga,0.0004
5-A,agda,0.0004
5-A,ktgaga,0.0004
5-A,kdta,0.0004
5-A,dta,0.0004
5-A,akaga,0.0004
5-A,kgka,0.0004
5-A,aata,0.0004
5-A,kagta,0.0004
5-A,kggka,0.0004
5-A,kdda,0.0004
5-A,tkata,0.0004
5-A,kagaka,0.0004
5-A,kak,0.0004
5-A,gtda,0.0004
5-A,taka,0.0004
5-A,gtgta,0.0004
5-A,gadga,0.0004
5-A,kgda,0.0004
5-A,tata,0.0004
5-A,tgga,0.0004
5-A,kdaa,0.0004
5-A,dtka,0.0004
5-A,gda,0.0004
5-A,ak,0.0004
5-A,kat,0.0004
5-A,gatga,0.0004
5-A,ktaa,0.0004
5-A,akkga,0.0004
6,kat,0.174
6,,0.1356
6,at,0.0992
6,kt,0.0916
6,ka,0.078
6,t,0.0692
6,k,0.064
6,a,0.0592
6,kak,0.0148
6,aat,0.0112
6,kgt,0.01
6,tat,0.01
6,dat,0.0096
6,kk,0.0092
6,kkt,0.0088
6,kaa,0.0084
6,kdt,0.0084
6,ak,0.0084
6,gat,0.0084
6,ta,0.0072
6,ktt,0.0072
6,tt,0.0064
6,da,0.006
6,gt,0.006
6,aa,0.0052
6,ga,0.0048
6,dt,0.0044
6,kad,0.004
6,kadt,0.0036
6,d,0.0024
6,kd,0.0024
6,dk,0.002
6,tk,0.002
6,kada,0.002
6,kadk,0.002
6,dkat,0.002
6,tkat,0.002
6,gkat,0.0016
6,att,0.0016
6,gak,0.0016
6,kgk,0.0016
6,tak,0.0012
6,gadk,0.0012
6,dgt,0.0012
6,ktat,0.0012
6,gk,0.0012
6,kka,0.0012
6,kdk,0.0012
6,ad,0.0012
6,taa,0.0008
6,ttt,0.0008
6,kga,0.0008
6,dak,0.0008
6,daa,0.0008
6,ktk,0.0008
6,kata,0.0008
6,adk,0.0008
6,katk,0.0008
6,katt,0.0008
6,adt,0.0008
6,kagt,0.0008
6,gad,0.0008
6,kta,0.0008
6,dkt,0.0008
6,tka,0.0008
6,kkk,0.0008
6,kakt,0.0008
6,akt,0.0004
6,dgk,0.0004
6,tta,0.0004
6,gkak,0.0004
6,kaat,0.0004
6,gkt,0.0004
6,aka,0.0004
6,kakk,0.0004
6,kgat,0.0004
6,dkkt,0.0004
6,tgt,0.0004
6,gdt,0.0004
6,aggk,0.0004
6,tkadt,0.0004
6,tkaa,0.0004
6,akgkk,0.0004
6,dka,0.0004
6,gaa,0.0004
6,datt,0.0004
6,dd,0.0004
6,tada,0.0004
6,kda,0.0004
6,dkak,0.0004
6,dtt,0.0004
6,dkk,0.0004
6,kkat,0.0004
6,kdat,0.0004
6,aktkt,0.0004
6,tktt,0.0004
6,akat,0.0004
6,gatt,0.0004
6,tdadk,0.0004
6,aad,0.0004
6,gka,0.0004
6,td,0.0004
6,kktat,0.0004
6,kagk,0.0004
6,tkt,0.0004
6,aak,0.0004
6,ktaat,0.0004
6,dad,0.0004
6,ttdt,0.0004
6,tdt,0.0004
6,kkagt,0.0004
6,ktak,0.0004
6,kggt,0.0004
6,gagt,0.0004
6,dgat,0.0004
6,adat,0.0004
6,aaat,0.0004
6-A,kada,0.1972
6-A,ada,0.1112
6-A,kda,0.1024
6-A,kaa,0.0892
6-A,a,0.072
6-A,ka,0.0688
6-A,aa,0.0636
6-A,da,0.0628
6-A,aada,0.0128
6-A,kgda,0.0104
6-A,dada,0.01
6-A,kaga,0.01
6-A,tada,0.0096
6-A,gada,0.0088
6-A,kdda,0.0084
6-A,ktda,0.0084
6-A,kaaa,0.008
6-A,kata,0.0076
6-A,kkda,0.0076
6-A,kaka,0.0072
6-A,taa,0.0072
6-A,kga,0.006
6-A,kta,0.0056
6-A,aaa,0.0056
6-A,aga,0.0048
6-A,daa,0.0044
6-A,ta,0.0044
6-A,gda,0.0044
6-A,dda,0.004
6-A,tda,0.004
6-A,gaa,0.0036
6-A,aka,0.0032
6-A,ata,0.0032
6-A,kka,0.002
6-A,kadda,0.002
6-A,ga,0.002
6-A,kadaa,0.002
6-A,dkada,0.002
6-A,gkada,0.0012
6-A,gaka,0.0012
6-A,kgaa,0.0012
6-A,daga,0.0012
6-A,ktada,0.0012
6-A,kkaa,0.0012
6-A,kadka,0.0012
6-A,tkada,0.0012
6-A,kaada,0.0008
6-A,taaa,0.0008
6-A,ttda,0.0008
6-A,dgda,0.0008
6-A,kadta,0.0008
6-A,ktka,0.0008
6-A,kadga,0.0008
6-A,kdada,0.0008
6-A,kgada,0.0008
6-A,katda,0.0008
6-A,atda,0.0008
6-A,kdga,0.0008
6-A,taka,0.0008
6-A,kak,0.0008
6-A,kkta,0.0008
6-A,kagda,0.0008
6-A,ktaa,0.0008
6-A,dkda,0.0008
6-A,tkaa,0.0008
6-A,kkka,0.0008
6-A,kakda,0.0008
6-A,adk,0.0004
6-A,akda,0.0004
6-A,dgga,0.0004
6-A,ttaa,0.0004
6-A,gta,0.0004
6-A,gkaga,0.0004
6-A,taga,0.0004
6-A,gadka,0.0004
6-A,gkda,0.0004
6-A,gadga,0.0004
6-A,kgga,0.0004
6-A,daaa,0.0004
6-A,kdta,0.0004
6-A,akaa,0.0004
6-A,adka,0.0004
6-A,katta,0.0004
6-A,kakka,0.0004
6-A,dkkda,0.0004
6-A,gaga,0.0004
6-A,adat,0.0004
6-A,adda,0.0004
6-A,tgda,0.0004
6-A,gka,0.0004
6-A,gdda,0.0004
6-A,kdka,0.0004
6-A,kkga,0.0004
6-A,adta,0.0004
6-A,aata,0.0004
6-A,kgta,0.0004
6-A,kadk,0.0004
