clx,pred_sr,prob
1,tak,0.9716
1,tk,0.0072
1,ak,0.0056
1,ta,0.004
1,kak,0.0012
1,tadk,0.0012
1,tat,0.0012
1,atak,0.0008
1,tkk,0.0008
1,ttk,0.0008
1,aak,0.0008
1,tdk,0.0008
1,dak,0.0008
1,taa,0.0008
1,tatk,0.0004
1,tgk,0.0004
1,ktak,0.0004
1,tag,0.0004
1,tgak,0.0004
1,tkak,0.0004
1-A,taga,0.9524
1-A,taka,0.0132
1-A,taa,0.0068
1-A,tga,0.0044
1-A,aga,0.004
1-A,takga,0.0032
1-A,tkga,0.0016
1-A,tada,0.0016
1-A,gaga,0.0016
1-A,taaa,0.0016
1-A,tgga,0.0012
1-A,tatga,0.0012
1-A,daga,0.0008
1-A,aaga,0.0008
1-A,dtaka,0.0008
1-A,tagaa,0.0008
1-A,tagta,0.0008
1-A,tagda,0.0008
1-A,tdga,0.0004
1-A,ktaga,0.0004
1-A,ttga,0.0004
1-A,tadga,0.0004
1-A,tagk,0.0004
1-A,tagka,0.0004
2,tak,0.9816
2,ta,0.0044
2,tk,0.0028
2,ak,0.002
2,ttk,0.0016
2,tat,0.0016
2,tatk,0.0012
2,tkk,0.0008
2,tdk,0.0008
2,gak,0.0004
2,tgk,0.0004
2,atak,0.0004
2,kak,0.0004
2,tdak,0.0004
2,tgak,0.0004
2,dtak,0.0004
2,taak,0.0004
2-A,taka,0.9652
2-A,taga,0.0068
2-A,tka,0.0068
2-A,taa,0.0064
2-A,ttka,0.0016
2-A,tatka,0.0016
2-A,tada,0.0012
2-A,tata,0.0012
2-A,tgka,0.0012
2-A,takda,0.0008
2-A,tdka,0.0008
2-A,takaa,0.0008
2-A,takga,0.0008
2-A,tdaka,0.0008
2-A,taaa,0.0004
2-A,aka,0.0004
2-A,daka,0.0004
2-A,tgaka,0.0004
2-A,takta,0.0004
2-A,tagka,0.0004
2-A,tak,0.0004
2-A,tadka,0.0004
2-A,taaka,0.0004
2-A,takak,0.0004
3,tat,0.982
3,tt,0.004
3,at,0.0024
3,kat,0.002
3,ta,0.0016
3,taa,0.0012
3,ttt,0.0012
3,tgt,0.0008
3,dat,0.0008
3,tak,0.0008
3,dtat,0.0008
3,tagt,0.0004
3,gtat,0.0004
3,tadt,0.0004
3,ttat,0.0004
3,ktat,0.0004
3,aat,0.0004
3-A,tada,0.9692
3-A,tata,0.012
3-A,ada,0.004
3-A,tda,0.0032
3-A,taa,0.0024
3-A,taga,0.0016
3-A,tadat,0.0012
3-A,tadga,0.0012
3-A,tadk,0.0012
3-A,taaa,0.0008
3-A,tadt,0.0004
3-A,tadka,0.0004
3-A,taka,0.0004
3-A,gada,0.0004
3-A,dada,0.0004
3-A,tadta,0.0004
3-A,tadda,0.0004
3-A,tatda,0.0004
4,tat,0.9804
4,ta,0.0072
4,at,0.0048
4,tt,0.0032
4,dtat,0.0008
4,takt,0.0008
4,dat,0.0008
4,gat,0.0008
4,ttt,0.0004
4,tkat,0.0004
4,aat,0.0004
4-A,tata,0.9656
4-A,taa,0.0128
4-A,tada,0.0036
4-A,ata,0.0032
4-A,tta,0.0024
4-A,tatka,0.002
4-A,taka,0.0016
4-A,gata,0.0012
4-A,data,0.0008
