clx,pred_sr,prob
1,tak,0.9896
1,tk,0.0052
1,ak,0.0016
1,dak,0.0008
1,taa,0.0008
1,tgk,0.0004
1,ta,0.0004
1,tag,0.0004
1,tat,0.0004
1,taak,0.0004
1-A,taga,0.9824
1-A,tga,0.0052
1-A,taka,0.0024
1-A,daga,0.002
1-A,aga,0.002
1-A,taaa,0.0012
1-A,aaga,0.0008
1-A,taa,0.0008
1-A,kaga,0.0004
1-A,tagk,0.0004
1-A,takga,0.0004
1-A,tagt,0.0004
1-A,tatga,0.0004
1-A,ttaga,0.0004
1-A,tagaa,0.0004
1-A,tgaga,0.0004
2,tak,0.9872
2,ta,0.0036
2,ak,0.002
2,tk,0.0016
2,dak,0.0012
2,tdak,0.0004
2,takt,0.0004
2,taka,0.0004
2,tadk,0.0004
2,tkak,0.0004
2,ttk,0.0004
2,tat,0.0004
2,aak,0.0004
2,tgak,0.0004
2,gtak,0.0004
2,tdk,0.0004
2-A,taka,0.982
2-A,taga,0.012
2-A,aka,0.0016
2-A,daka,0.0008
2-A,tadka,0.0008
2-A,tka,0.0008
2-A,taa,0.0008
2-A,kaka,0.0004
2-A,tagka,0.0004
2-A,taaa,0.0004
3,tat,0.9912
3,at,0.0016
3,ta,0.0016
3,tt,0.0012
3,kat,0.0008
3,takt,0.0008
3,tad,0.0008
3,taa,0.0004
3,tadt,0.0004
3,taat,0.0004
3,tak,0.0004
3,gat,0.0004
3-A,tada,0.9804
3-A,tata,0.0136
3-A,tadta,0.0012
3-A,tadda,0.0012
3-A,taa,0.0004
3-A,taka,0.0004
3-A,gada,0.0004
3-A,gtada,0.0004
3-A,tadaa,0.0004
3-A,aada,0.0004
3-A,taaa,0.0004
3-A,tdda,0.0004
3-A,ada,0.0004
4,tat,0.9896
4,at,0.0032
4,tt,0.002
4,tak,0.0012
4,ta,0.0012
4,taa,0.0008
4,ttt,0.0004
4,tatk,0.0004
4,gtat,0.0004
4,tkt,0.0004
4,gat,0.0004
4-A,tata,0.9788
4-A,tada,0.004
4-A,tta,0.0024
4-A,tatda,0.002
4-A,ata,0.0012
4-A,taga,0.0012
4-A,tatak,0.0012
4-A,atata,0.0012
4-A,tatat,0.0008
4-A,kata,0.0008
4-A,dtata,0.0008
4-A,ttta,0.0004
4-A,taka,0.0004
4-A,taata,0.0004
4-A,tkata,0.0004
4-A,ttata,0.0004
4-A,takta,0.0004
4-A,tdta,0.0004
4-A,tkta,0.0004
4-A,tat,0.0004
4-A,tatt,0.0004
4-A,tatga,0.0004
4-A,taa,0.0004
4-A,gtata,0.0004
4-A,data,0.0004
5,kak,0.3124
5,ka,0.1088
5,ak,0.084
5,kk,0.0804
5,k,0.0632
5,a,0.032
5,kat,0.0228
5,kaa,0.0196
5,dak,0.0136
5,gak,0.0132
5,aak,0.0124
5,kgk,0.0112
5,tak,0.0108
5,kkk,0.0084
5,kt,0.0084
5,kagk,0.0072
5,kagt,0.0068
5,aa,0.0068
5,kdk,0.0064
5,kdak,0.0064
5,ktk,0.0056
5,tk,0.0056
5,akak,0.0052
5,katk,0.0052
5,ga,0.0052
5,ktak,0.0052
5,dk,0.0048
5,,0.0048
5,kkak,0.0044
5,kaak,0.0044
5,kaga,0.0044
5,kadk,0.0044
5,at,0.0044
5,kga,0.0044
5,dkak,0.004
5,gkak,0.004
5,tkak,0.0032
5,kakk,0.0032
5,da,0.0032
5,ta,0.0032
5,tka,0.0028
5,akk,0.0028
5,t,0.0028
5,atk,0.0024
5,kgak,0.0024
5,aaa,0.002
5,agt,0.002
5,dka,0.002
5,agk,0.002
5,gk,0.002
5,aga,0.0016
5,tkk,0.0016
5,kda,0.0016
5,tt,0.0016
5,tat,0.0016
5,kka,0.0012
5,kgt,0.0012
5,kag,0.0012
5,gka,0.0012
5,kkgt,0.0012
5,adk,0.0012
5,gt,0.0012
5,ada,0.0008
5,kgkk,0.0008
5,dkat,0.0008
5,kta,0.0008
5,aka,0.0008
5,ktt,0.0008
5,katt,0.0008
5,agak,0.0008
5,ggk,0.0008
5,kdkk,0.0008
5,kagdt,0.0008
5,ddk,0.0008
5,kktak,0.0008
5,gdk,0.0008
5,gtk,0.0008
5,kata,0.0004
5,kdadk,0.0004
5,tdatk,0.0004
5,tkaak,0.0004
5,kaaa,0.0004
5,gdak,0.0004
5,ggdak,0.0004
5,dgaa,0.0004
5,gaat,0.0004
